student_id,target,rank,feature,shap_value,direction
STU0120,failed_next_assessment,1,Past interventions received,-1.1594,-
STU0120,failed_next_assessment,2,Previous semester GPA,-0.8508,-
STU0120,failed_next_assessment,3,Accessed upcoming assessment brief,-0.8376,-
STU0120,failed_next_assessment,4,Recent attendance (4-week avg),-0.6676,-
STU0120,failed_next_assessment,5,Forum / discussion posts,-0.5781,-
STU0121,failed_next_assessment,1,Past interventions received,2.2492,+
STU0121,failed_next_assessment,2,VLE login volatility,-1.1159,-
STU0121,failed_next_assessment,3,Lecture materials accessed (last 4w),-0.6569,-
STU0121,failed_next_assessment,4,VLE hours last week,-0.4987,-
STU0121,failed_next_assessment,5,Largest weekly attendance drop,-0.4472,-
STU0122,failed_next_assessment,1,Past interventions received,2.1949,+
STU0122,failed_next_assessment,2,Previous semester GPA,1.2215,+
STU0122,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),0.609,+
STU0122,failed_next_assessment,4,Works part-time,0.5784,+
STU0122,failed_next_assessment,5,Recent attendance (4-week avg),0.4521,+
STU0123,failed_next_assessment,1,Past interventions received,-1.2425,-
STU0123,failed_next_assessment,2,Previous semester GPA,-0.888,-
STU0123,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),-0.721,-
STU0123,failed_next_assessment,4,Grade variance across modules,0.7114,+
STU0123,failed_next_assessment,5,VLE hours trend,0.5137,+
STU0124,failed_next_assessment,1,Recent attendance (4-week avg),-1.3081,-
STU0124,failed_next_assessment,2,Previous semester GPA,-0.9994,-
STU0124,failed_next_assessment,3,VLE login volatility,-0.8867,-
STU0124,failed_next_assessment,4,Past interventions received,0.8793,+
STU0124,failed_next_assessment,5,Grade variance across modules,-0.606,-
STU0125,failed_next_assessment,1,Past interventions received,-1.1157,-
STU0125,failed_next_assessment,2,Recent attendance (4-week avg),-0.9129,-
STU0125,failed_next_assessment,3,Accessed upcoming assessment brief,-0.8293,-
STU0125,failed_next_assessment,4,VLE login volatility,-0.7609,-
STU0125,failed_next_assessment,5,Previous semester GPA,-0.69,-
STU0126,failed_next_assessment,1,Past interventions received,2.6021,+
STU0126,failed_next_assessment,2,Previous semester GPA,0.9195,+
STU0126,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),-0.654,-
STU0126,failed_next_assessment,4,Excused absences (12-week count),-0.6482,-
STU0126,failed_next_assessment,5,Recent attendance (4-week avg),-0.5794,-
STU0127,failed_next_assessment,1,Recent attendance (4-week avg),2.0087,+
STU0127,failed_next_assessment,2,Weeks since last VLE login,1.0976,+
STU0127,failed_next_assessment,3,Past interventions received,-0.8879,-
STU0127,failed_next_assessment,4,VLE logins last week,0.587,+
STU0127,failed_next_assessment,5,Previous semester GPA,0.5794,+
STU0128,failed_next_assessment,1,Past interventions received,2.2007,+
STU0128,failed_next_assessment,2,Grade variance across modules,0.6164,+
STU0128,failed_next_assessment,3,VLE logins last week,0.3894,+
STU0128,failed_next_assessment,4,Year of study,0.3566,+
STU0128,failed_next_assessment,5,VLE hours last week,0.3198,+
STU0129,failed_next_assessment,1,Past interventions received,-1.1378,-
STU0129,failed_next_assessment,2,Previous semester GPA,-0.7943,-
STU0129,failed_next_assessment,3,International student,0.793,+
STU0129,failed_next_assessment,4,VLE login volatility,-0.7836,-
STU0129,failed_next_assessment,5,Recent attendance (4-week avg),-0.688,-
STU0130,failed_next_assessment,1,Recent attendance (4-week avg),-1.0133,-
STU0130,failed_next_assessment,2,Past interventions received,-0.9133,-
STU0130,failed_next_assessment,3,VLE login volatility,-0.7539,-
STU0130,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7202,-
STU0130,failed_next_assessment,5,Excused absences (12-week count),-0.5573,-
STU0131,failed_next_assessment,1,Past interventions received,2.6885,+
STU0131,failed_next_assessment,2,VLE login volatility,-0.9534,-
STU0131,failed_next_assessment,3,Previous semester GPA,-0.8014,-
STU0131,failed_next_assessment,4,Works part-time,0.5919,+
STU0131,failed_next_assessment,5,Excused absences (12-week count),-0.5847,-
STU0132,failed_next_assessment,1,Past interventions received,-1.1454,-
STU0132,failed_next_assessment,2,Recent attendance (4-week avg),-0.9799,-
STU0132,failed_next_assessment,3,Previous semester GPA,-0.8817,-
STU0132,failed_next_assessment,4,VLE login volatility,-0.8531,-
STU0132,failed_next_assessment,5,Accessed upcoming assessment brief,-0.8332,-
STU0133,failed_next_assessment,1,Past interventions received,1.2473,+
STU0133,failed_next_assessment,2,Previous semester GPA,-1.1676,-
STU0133,failed_next_assessment,3,Most recent assessment grade,-0.7142,-
STU0133,failed_next_assessment,4,Largest weekly attendance drop,-0.5733,-
STU0133,failed_next_assessment,5,Attendance trend (last 4w vs prior 8w),0.5631,+
STU0134,failed_next_assessment,1,Past interventions received,-0.955,-
STU0134,failed_next_assessment,2,Grade variance across modules,0.8961,+
STU0134,failed_next_assessment,3,VLE hours trend,-0.8789,-
STU0134,failed_next_assessment,4,Recent attendance (4-week avg),-0.7997,-
STU0134,failed_next_assessment,5,VLE login volatility,-0.7593,-
STU0135,failed_next_assessment,1,Past interventions received,-1.2588,-
STU0135,failed_next_assessment,2,Recent attendance (4-week avg),-1.0106,-
STU0135,failed_next_assessment,3,Previous semester GPA,-0.8995,-
STU0135,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7022,-
STU0135,failed_next_assessment,5,VLE login volatility,-0.6733,-
STU0136,failed_next_assessment,1,Past interventions received,-1.0078,-
STU0136,failed_next_assessment,2,Recent attendance (4-week avg),-0.9852,-
STU0136,failed_next_assessment,3,Accessed upcoming assessment brief,-0.9134,-
STU0136,failed_next_assessment,4,VLE login volatility,-0.8328,-
STU0136,failed_next_assessment,5,Previous semester GPA,-0.7314,-
STU0137,failed_next_assessment,1,Past interventions received,2.7506,+
STU0137,failed_next_assessment,2,Previous semester GPA,1.101,+
STU0137,failed_next_assessment,3,Forum / discussion posts,-0.8751,-
STU0137,failed_next_assessment,4,Attendance volatility (12-week std),0.695,+
STU0137,failed_next_assessment,5,Grade variance across modules,-0.4503,-
STU0138,failed_next_assessment,1,Past interventions received,1.8634,+
STU0138,failed_next_assessment,2,Previous semester GPA,0.9539,+
STU0138,failed_next_assessment,3,Year of study,0.4979,+
STU0138,failed_next_assessment,4,Lecture materials accessed (last 4w),-0.4931,-
STU0138,failed_next_assessment,5,International student,-0.3144,-
STU0139,failed_next_assessment,1,Past interventions received,1.9772,+
STU0139,failed_next_assessment,2,Recent attendance (4-week avg),0.9971,+
STU0139,failed_next_assessment,3,Previous semester GPA,0.9848,+
STU0139,failed_next_assessment,4,Year of study,-0.5563,-
STU0139,failed_next_assessment,5,VLE hours last week,-0.554,-
STU0140,failed_next_assessment,1,Past interventions received,-1.1823,-
STU0140,failed_next_assessment,2,Previous semester GPA,-1.0297,-
STU0140,failed_next_assessment,3,International student,0.8272,+
STU0140,failed_next_assessment,4,Recent attendance (4-week avg),-0.7213,-
STU0140,failed_next_assessment,5,Excused absences (12-week count),-0.5309,-
STU0141,failed_next_assessment,1,Past interventions received,2.3886,+
STU0141,failed_next_assessment,2,International student,0.6269,+
STU0141,failed_next_assessment,3,VLE logins last week,0.409,+
STU0141,failed_next_assessment,4,Most recent assessment grade,-0.3672,-
STU0141,failed_next_assessment,5,VLE hours trend,-0.3471,-
STU0142,failed_next_assessment,1,Past interventions received,2.1512,+
STU0142,failed_next_assessment,2,Previous semester GPA,0.9947,+
STU0142,failed_next_assessment,3,Largest weekly attendance drop,0.5,+
STU0142,failed_next_assessment,4,Year of study,0.4003,+
STU0142,failed_next_assessment,5,International student,-0.2944,-
STU0143,failed_next_assessment,1,Past interventions received,-1.3416,-
STU0143,failed_next_assessment,2,Previous semester GPA,-1.018,-
STU0143,failed_next_assessment,3,Recent attendance (4-week avg),-0.8459,-
STU0143,failed_next_assessment,4,VLE login volatility,-0.7838,-
STU0143,failed_next_assessment,5,Accessed upcoming assessment brief,-0.7206,-
STU0144,failed_next_assessment,1,Past interventions received,-1.2834,-
STU0144,failed_next_assessment,2,Previous semester GPA,-0.9333,-
STU0144,failed_next_assessment,3,International student,0.8295,+
STU0144,failed_next_assessment,4,Forum / discussion posts,-0.6006,-
STU0144,failed_next_assessment,5,Year of study,-0.5288,-
STU0145,failed_next_assessment,1,Recent attendance (4-week avg),-1.0053,-
STU0145,failed_next_assessment,2,VLE hours trend,-0.9468,-
STU0145,failed_next_assessment,3,Previous semester GPA,-0.8706,-
STU0145,failed_next_assessment,4,Past interventions received,-0.8697,-
STU0145,failed_next_assessment,5,VLE login volatility,-0.7264,-
STU0146,failed_next_assessment,1,Past interventions received,2.2953,+
STU0146,failed_next_assessment,2,Previous semester GPA,1.0511,+
STU0146,failed_next_assessment,3,VLE hours trend,-0.6989,-
STU0146,failed_next_assessment,4,Excused absences (12-week count),-0.6561,-
STU0146,failed_next_assessment,5,VLE login trend,-0.5966,-
STU0147,failed_next_assessment,1,Past interventions received,2.8167,+
STU0147,failed_next_assessment,2,Grade variance across modules,0.8493,+
STU0147,failed_next_assessment,3,Previous semester GPA,-0.7571,-
STU0147,failed_next_assessment,4,Attendance volatility (12-week std),0.5758,+
STU0147,failed_next_assessment,5,Largest weekly attendance drop,0.5706,+
STU0148,failed_next_assessment,1,Past interventions received,2.4232,+
STU0148,failed_next_assessment,2,Previous semester GPA,1.051,+
STU0148,failed_next_assessment,3,Recent attendance (4-week avg),0.72,+
STU0148,failed_next_assessment,4,International student,0.4541,+
STU0148,failed_next_assessment,5,VLE logins last week,0.2857,+
STU0149,failed_next_assessment,1,Past interventions received,-1.526,-
STU0149,failed_next_assessment,2,Accessed upcoming assessment brief,-0.732,-
STU0149,failed_next_assessment,3,VLE logins last week,-0.55,-
STU0149,failed_next_assessment,4,Previous semester GPA,-0.4733,-
STU0149,failed_next_assessment,5,Year of study,-0.4617,-
STU0150,failed_next_assessment,1,Past interventions received,1.9023,+
STU0150,failed_next_assessment,2,Recent attendance (4-week avg),1.172,+
STU0150,failed_next_assessment,3,Previous semester GPA,1.0347,+
STU0150,failed_next_assessment,4,Weeks since last VLE login,0.7403,+
STU0150,failed_next_assessment,5,VLE logins last week,0.5686,+
STU0151,failed_next_assessment,1,Past interventions received,-1.7147,-
STU0151,failed_next_assessment,2,Accessed upcoming assessment brief,-0.8951,-
STU0151,failed_next_assessment,3,Previous semester GPA,0.8324,+
STU0151,failed_next_assessment,4,VLE logins last week,-0.3394,-
STU0151,failed_next_assessment,5,Year of study,0.326,+
STU0152,failed_next_assessment,1,Recent attendance (4-week avg),1.7377,+
STU0152,failed_next_assessment,2,Past interventions received,-1.359,-
STU0152,failed_next_assessment,3,Attendance volatility (12-week std),-0.3846,-
STU0152,failed_next_assessment,4,Unexcused absences (12-week count),-0.3748,-
STU0152,failed_next_assessment,5,Previous semester GPA,0.3735,+
STU0153,failed_next_assessment,1,Past interventions received,-1.3939,-
STU0153,failed_next_assessment,2,Previous semester GPA,-1.1152,-
STU0153,failed_next_assessment,3,Recent attendance (4-week avg),-0.9097,-
STU0153,failed_next_assessment,4,Accessed upcoming assessment brief,-0.8249,-
STU0153,failed_next_assessment,5,Excused absences (12-week count),-0.4965,-
STU0154,failed_next_assessment,1,Past interventions received,-1.1967,-
STU0154,failed_next_assessment,2,Attendance trend (last 4w vs prior 8w),-1.0363,-
STU0154,failed_next_assessment,3,VLE login trend,-0.4281,-
STU0154,failed_next_assessment,4,Grade variance across modules,-0.3409,-
STU0154,failed_next_assessment,5,Most recent assessment grade,-0.3407,-
STU0155,failed_next_assessment,1,Past interventions received,1.8482,+
STU0155,failed_next_assessment,2,Largest weekly attendance drop,0.7372,+
STU0155,failed_next_assessment,3,VLE login trend,-0.5619,-
STU0155,failed_next_assessment,4,VLE login volatility,0.3414,+
STU0155,failed_next_assessment,5,VLE hours trend,0.3344,+
STU0156,failed_next_assessment,1,Past interventions received,-1.2047,-
STU0156,failed_next_assessment,2,Recent attendance (4-week avg),-0.9524,-
STU0156,failed_next_assessment,3,Previous semester GPA,-0.7903,-
STU0156,failed_next_assessment,4,Accessed upcoming assessment brief,-0.7863,-
STU0156,failed_next_assessment,5,International student,0.715,+
STU0157,failed_next_assessment,1,Past interventions received,-1.0476,-
STU0157,failed_next_assessment,2,Recent attendance (4-week avg),-0.9462,-
STU0157,failed_next_assessment,3,Accessed upcoming assessment brief,-0.7012,-
STU0157,failed_next_assessment,4,Attendance trend (last 4w vs prior 8w),-0.672,-
STU0157,failed_next_assessment,5,Previous semester GPA,-0.6269,-
STU0158,failed_next_assessment,1,Past interventions received,1.4135,+
STU0158,failed_next_assessment,2,Previous semester GPA,1.0889,+
STU0158,failed_next_assessment,3,Recent attendance (4-week avg),0.8537,+
STU0158,failed_next_assessment,4,Weeks since last VLE login,0.7514,+
STU0158,failed_next_assessment,5,VLE logins last week,0.7003,+
STU0159,failed_next_assessment,1,Past interventions received,-1.1879,-
STU0159,failed_next_assessment,2,Attendance trend (last 4w vs prior 8w),-0.6481,-
STU0159,failed_next_assessment,3,Year of study,-0.5508,-
STU0159,failed_next_assessment,4,Previous semester GPA,-0.4768,-
STU0159,failed_next_assessment,5,Recent attendance (4-week avg),-0.3807,-
STU0160,failed_next_assessment,1,Past interventions received,-1.6097,-
STU0160,failed_next_assessment,2,Largest weekly attendance drop,0.5677,+
STU0160,failed_next_assessment,3,Recent attendance (4-week avg),-0.4676,-
STU0160,failed_next_assessment,4,Previous semester GPA,-0.3337,-
STU0160,failed_next_assessment,5,Works part-time,0.2784,+
STU0161,failed_next_assessment,1,Recent attendance (4-week avg),1.9289,+
STU0161,failed_next_assessment,2,Previous semester GPA,-0.9133,-
STU0161,failed_next_assessment,3,VLE hours trend,-0.7008,-
STU0161,failed_next_assessment,4,Past interventions received,-0.6651,-
STU0161,failed_next_assessment,5,Largest weekly attendance drop,-0.4137,-
STU0162,failed_next_assessment,1,Past interventions received,-1.3959,-
STU0162,failed_next_assessment,2,Previous semester GPA,-0.9704,-
STU0162,failed_next_assessment,3,Recent attendance (4-week avg),-0.7275,-
STU0162,failed_next_assessment,4,VLE hours trend,-0.6476,-
STU0162,failed_next_assessment,5,Attendance trend (last 4w vs prior 8w),-0.6034,-
STU0163,failed_next_assessment,1,Past interventions received,1.6637,+
STU0163,failed_next_assessment,2,Previous semester GPA,1.2433,+
STU0163,failed_next_assessment,3,Attendance trend (last 4w vs prior 8w),0.6522,+
STU0163,failed_next_assessment,4,VLE logins last week,0.6084,+
STU0163,failed_next_assessment,5,Attendance volatility (12-week std),0.5193,+
STU0164,failed_next_assessment,1,Past interventions received,1.8986,+
STU0164,failed_next_assessment,2,Previous semester GPA,1.4391,+
STU0164,failed_next_assessment,3,VLE logins last week,0.6153,+
STU0164,failed_next_assessment,4,VLE login trend,0.3765,+
STU0164,failed_next_assessment,5,Largest weekly attendance drop,-0.3641,-
STU0165,failed_next_assessment,1,VLE hours trend,-1.111,-
STU0165,failed_next_assessment,2,Past interventions received,-1.0622,-
STU0165,failed_next_assessment,3,Recent attendance (4-week avg),-0.9345,-
STU0165,failed_next_assessment,4,VLE login trend,-0.6619,-
STU0165,failed_next_assessment,5,VLE login volatility,-0.5328,-
STU0166,failed_next_assessment,1,Past interventions received,2.0907,+
STU0166,failed_next_assessment,2,VLE login trend,-1.3319,-
STU0166,failed_next_assessment,3,Previous semester GPA,1.0096,+
